Anio;Codigo_Biblioteca_REBIUN;Biblioteca;Eje;Nombre_Eje;Apartado;Nombre_Apartado;Codigo_REBIUN;Codigo_Tecnico;Indicador;Valor
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1;NPETICPOSITIV;Biblioteca como centro solicitante. Total de solicitudes [positivas] de copias y préstamos pedidas a otros centros u obtenidos de otras fuentes no bibliotecarias;1894
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.1;NSOLNACIONAL;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas nacionales;1262
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.2;NSOLEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas extranjeras;99
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.3;NSOLPRESTNAC;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos nacionales;381
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.4;NSOLPRESTEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos extranjeras;35
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.5;NSOLICAC;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas participantes en el acuerdo ICAC;1116
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.6;NSOLOTRFUEN;Biblioteca como centro solicitante. Solicitudes [positivas] de copias obtenidas de fuentes distintas a bibliotecas y centros de documentación;117
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2;NTOTALPETNAC;Biblioteca como centro proveedor.Total de peticiones [positivas] de copias y préstamos servidas a bibliotecas nacionales;2085
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.1;NPETNACIONAL;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas nacionales;1816
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.2;NPETEXTRANJ;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas extranjeras;31
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.3;NPETPRESTNAC;Biblioteca como centro proveedor. Peticiones de préstamo servidas [positivas] a bibliotecas nacionales;269
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.4;NPETPRESTEXTRANJ;Biblioteca como centro proveedor. Peticiones de préstamos servidas [positivas] a bibliotecas extranjeras;2
2023;13;Universidad de Cantabria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.5;NPETICAC;Biblioteca como centro proveedor. Peticiones de copias servidas[positivas] a bibliotecas participantes en el acuerdo ICAC;649
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1;GASTORECINFO;Gasto en recursos de información;1633301
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.1;GASTOMONPAPEL;Gasto dedicado a la compra de monografías en papel;65121
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.2;GASTOMAUDIOYNOLIB;Gasto dedicado a la compra de audiovisuales y material no librario;0
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.3;GASTOPPPAPEL;Gasto dedicado a la suscripción de publicaciones periódicas en papel;70213
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.4;GASTOMONELECPAGO;Gasto dedicado a monografías electrónicas de pago;72514
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.5;GASTOPPELECPAGO;Gasto dedicado a publicaciones periódicas electrónicas de pago;947828
2023;13;Universidad de Cantabria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.6;GASTOBBDDPAGO;Gasto dedicado a bases de datos de pago;477625
2023;13;Universidad de Cantabria;9;Gasto;9.2;Gasto en información electrónica;9.2;GASTOINFOELECT;Gasto en información electrónica;1497967
2023;13;Universidad de Cantabria;9;Gasto;9.3;Porcentaje del gasto en fondo bibliográfico a cargo de financiación externa;9.3;PGASTOFINEXT;Porcentaje del gasto en fondo bibliográfico a cargo de financiación externa de la universidad;30
2023;13;Universidad de Cantabria;9;Gasto;9.4;Coste total del personal (€);9.4;COSTETOTPERS;Coste total del personal;3210491
2023;13;Universidad de Cantabria;9;Gasto;9.4;Coste total del personal (€);9.4.1;COSTEBIBPROFES;Coste del personal bibliotecario;1756046
2023;13;Universidad de Cantabria;9;Gasto;9.4;Coste total del personal (€);9.4.2;COSTEAUXBIB;Coste del personal auxiliar de biblioteca;1205454
2023;13;Universidad de Cantabria;9;Gasto;9.4;Coste total del personal (€);9.4.3;COSTEBECAESTUD;Coste del estudiantado con beca y/o asimilado;18000
2023;13;Universidad de Cantabria;9;Gasto;9.4;Coste total del personal (€);9.4.4;COSTEPERSESP;Coste del personal especializado;108145
2023;13;Universidad de Cantabria;9;Gasto;9.4;Coste total del personal (€);9.4.5;COSTEPERSADMIN;Coste del personal administrativo;122846
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.1;Personas usuarias propias;1.1;NUSUARIOPROP;Personas usuarias propias;33032
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.2;Estudiantes;1.2;NESTUDIANTES;Estudiantes;28717
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.2;Estudiantes;1.2.1;NESTGRADO;Estudiantes de grado;23153
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.2;Estudiantes;1.2.2;NESTPOSGRADO;Estudiantes de posgrado;3994
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.2;Estudiantes;1.2.3;NESTITPROP;Estudiantes de títulos propios y otros;1570
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.3;Docentes;1.3;NDOCENTES;Docentes;2779
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.3;Docentes;1.3.1;NPDICOMPLETA;Docentes con dedicación completa;1622
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.3;Docentes;1.3.2;NPDIPARCIAL;Docentes con dedicación parcial;1157
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.4;Personal Técnico, de Gestión y de Administración y Servicios;1.4;NPASUNIV;Personal Técnico de Gestión y de Administración y Servicios;1248
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.5;Personas usuarias externas registradas;1.5;NUSUARIOEXT;Personas usuarias externas registradas;273
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.6;Personas usuarias consorciadas;1.6;NUSUCONSORC;Personas usuarias consorciadas;195756
2023;16;Universidad de Castilla La Mancha;1;Personas usuarias;1.7;Personal Empleado Investigador;1.7;NPEI;Personal Empleado Investigador;288
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1;NPLANTILLATOTAL;Plantilla total (a jornada completa);167
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1;NBIBPROFESIONAL;Personal bibliotecario;43
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1.1;NBIBPROFESIONALF;Personal bibliotecario femenino;32
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1.2;NBIBPROFESIONALM;Personal bibliotecario masculino;11
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2;NAUXIBIB;Personal auxiliar de biblioteca;38
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2.1;NAUXBIBF;Personal auxiliar de biblioteca femenino;25
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2.2;NAUXBIBM;Personal auxiliar de biblioteca masculino;13
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3;NBECAEST;Estudiantado con beca y/o asimilado;82
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3.1;NBECAESTF;Estudiantado femenino con beca y/o asimilado;55
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3.2;NBECAESTM;Estudiantado masculino con beca y/o asimilado;27
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4;NPERSESP;Personal especializado;0
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.2;Cursos de formación;2.2.1;NCURSOSFORM;Número de cursos recibidos por el personal de la biblioteca;38
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4.1;NPERSESPF;Personal especializado femenino;
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.2;Cursos de formación;2.2.2;NASISTCURSO;Número de asistentes;170
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.2;Cursos de formación;2.2.3;NCURSIMPART;Número de cursos impartidos;9
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4.2;NPERSESPM;Personal especializado masculino;
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5;NPERSADMIN;Personal administrativo;4
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.2;Cursos de formación;2.2.4;NHORASCURSO;Número de horas de cursos recibidos por el personal;1813
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5.1;NPERSADMINF;Personal administrativo femenino;2
2023;16;Universidad de Castilla La Mancha;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5.2;NPERSADMINM;Personal administrativo masculino;2
2023;16;Universidad de Castilla La Mancha;3;Locales;3.1;Número de bibliotecas;3.1;NBIBLIOS;Número de bibliotecas;13
2023;16;Universidad de Castilla La Mancha;3;Locales;3.2;Superficie (metros cuadrados);3.2;NMETROSBIB;Superficie total(m2 construidos);22537
2023;16;Universidad de Castilla La Mancha;3;Locales;3.3;Puestos de lectura;3.3;NPUESTOSLECT;Puestos de lectura;4738
2023;16;Universidad de Castilla La Mancha;3;Locales;3.3;Puestos de lectura;3.3.1;NPUESTOSIND;Puestos individuales;4061
2023;16;Universidad de Castilla La Mancha;3;Locales;3.3;Puestos de lectura;3.3.2;NSALASCOLECT;Puestos en salas colectivas;333
2023;16;Universidad de Castilla La Mancha;3;Locales;3.3;Puestos de lectura;3.3.3;NSALASGRUPO;Puestos en salas para trabajo en grupo;344
2023;16;Universidad de Castilla La Mancha;3;Locales;3.3;Puestos de lectura;3.3.4;NPUESTOSDISCAP;Puestos equipados para personas con discapacidad;22
2023;16;Universidad de Castilla La Mancha;3;Locales;3.4;Estanterías (metros lineales);3.4;NESTANTES;Estanterías;44593
2023;16;Universidad de Castilla La Mancha;3;Locales;3.4;Estanterías (metros lineales);3.4.1;NESTLIBREACC;Estanterías libre acceso;15309
2023;16;Universidad de Castilla La Mancha;3;Locales;3.4;Estanterías (metros lineales);3.4.2;NESTDEPOSITO;Estanterías depósito;29284
2023;16;Universidad de Castilla La Mancha;4;Equipamiento;4.1;Parque informático para uso público;4.1;NPCPUBLICONBIBLIOS;Parque informático para uso público;1194
2023;16;Universidad de Castilla La Mancha;4;Equipamiento;4.1;Parque informático para uso público;4.1.1;NPCFIJOS;Equipos informáticos de sobremesa para uso público;37
2023;16;Universidad de Castilla La Mancha;4;Equipamiento;4.1;Parque informático para uso público;4.1.2;NPCPORT;Equipos informáticos portátiles para préstamo de personas usuarias;1157
2023;16;Universidad de Castilla La Mancha;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2;NMAQAUTO;Máquinas de autopréstamo/autodevolución;17
2023;16;Universidad de Castilla La Mancha;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2.1;NMAQAUTODOC;Máquinas de autopréstamo/autodevolución de documentos;17
2023;16;Universidad de Castilla La Mancha;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2.2;NMAQAUTOPORT;Máquinas de autopréstamo/autodevolución de equipos informáticos portátiles;0
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.1;Monografías en papel;5.1.1;NTITMONOGPAP;Títulos de monografías en papel;721175
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.1;Monografías en papel;5.1.2;NITEMPAPINFOR;Ítems de monografías en papel;1276967
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.1;Monografías en papel;5.1.3;NMONPAPINGRES;Ítems de monografías en papel ingresados e informatizados durante el año en curso;22717
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.1;Monografías en papel;5.1.3.1;NMONPCOMPRA;Ítems de monografías en papel ingresados e informatizados durante el año en curso Por compra;14599
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.1;Monografías en papel;5.1.3.2;NMONPDONAT;Ítems de monografías en papel ingresados e informatizados durante el año en curso Por donativo o intercambio;8118
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.1;NTMONAUDIONOLIB;Títulos de audiovisuales y material no librario;38560
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.2;NITEMONAUDIONOLIB;Ítems de audiovisuales y material no librario;92945
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3;NMAUDIONOLIBINGRES;Ítems de audiovisuales y material no librario ingresados e informatizados durante el año en curso;984
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.1;NMONAUDIONOLIBCOMPRA;Items (ejemplares) de monografías audiovisuales y material no librario adquiridos Por compra;984
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.3;NMONAUDIONOLIBDONAT;Items (ejemplares) de monografías audiovisuales y material no librario adquiridos Por donativo o intercambio;0
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.1;NTITPPPAPEL;Títulos de publicaciones periódicas en papel;10444
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2;NTITPPPVIVA;Títulos de publicaciones periódicas en papel en curso de recepción (vivas);553
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.1;NTITPPPCOMPRA;Por compra;358
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.2;NTITPPPDONAT;Por donativo o intercambio;195
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.3;NTITPPPMUERTA;Títulos de publicaciones periódicas en papel que ya no se reciben;9891
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.1;NMONPAGOLIC;Monografías electrónicas de pago;866514
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.2;NPPPAGOLIC;Publicaciones periódicas electrónicas de pago;76695
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.3;NBBDDPAGOLIC;Bases de datos de pago;137
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4;NOBDIGREPOSITORIO;Total de objetos digitales en el/los repositorio/s institucional/es en acceso abierto;15550
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4.1;NODOCINVGREPOSITORIO;Total de documentos de investigación en el/los repositorio/s institucional/es en acceso abierto;6503
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4.2;NOTESDOCTREPOSITORIO;Total de tesis doctorales en el/los repositorio/s institucional/es en acceso abierto;1957
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4.3;NOTRABACADREPOSITO;Total de trabajos académicos (trabajos fin de grado y fin de máster) en el/los repositorio/s institucional/es en acceso abierto;730
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4.4;NOMATDOCENREPOSITO;Total de materiales docentes y objetos de aprendizaje en el/los repositorio/s institucional/es en acceso abierto;8
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4.5;NOPATRIMBIBREPOSITO;Total de documentos del Patrimonio bibliográfico y documental digitalizados y depositados en el/los repositorio/s institucional/es en acceso abierto;347
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.4;Recursos electrónicos;5.4.4.6;NODATASETSREPOSITO;Total de conjuntos de datos  depositados en el/los repositorio/s institucional/es en acceso abierto;
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.9;Fondo antiguo;5.9.1;NTOTALMANUSC;Total de manuscritos;36
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.9;Fondo antiguo;5.9.2;NTOTALINCUNA;Total de incunables;0
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.9;Fondo antiguo;5.9.3;NTOTALIMPI;Total de impresos 1501-1800;2040
2023;16;Universidad de Castilla La Mancha;5;Colecciones;5.9;Fondo antiguo;5.9.4;NTOTALIMPII;Total de impresos 1801-1900;16166
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.1;Uso de instalaciones;6.1.1;NDIASABANYO;Días de apertura anual;240
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.1;Uso de instalaciones;6.1.2;NDIASABSEM;Horas de apertura semanal;71
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.1;Uso de instalaciones;6.1.3;NENTRADBIBLIO;Número de entradas a las bibliotecas;789355
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.2;Préstamos domiciliarios;6.2;NPRESTTOT;Préstamos totales;171889
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.2;Préstamos domiciliarios;6.2.1;NPRESTDOMIC;Préstamos domiciliarios de material bibliográfico;156772
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.2;Préstamos domiciliarios;6.2.1.1;NPRESTUSUARIO;Préstamos a personas usuarias propias y externas registradas;156772
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.2;Préstamos domiciliarios;6.2.1.2;NPRESTCONSORC;Préstamos a personas usuarias consorciadas;0
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.2;Préstamos domiciliarios;6.2.2;NPRESTDISPOSIT;Préstamos de dispositivos informáticos audiovisuales y/o electrónicos;11733
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.2;Préstamos domiciliarios;6.2.3;NPRESTOTROBJ;Préstamo de otro tipo de objetos;3384
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.3;Visitas a la web de la biblioteca;6.3;NVISITASWEB;Visitas a la web de la biblioteca (incluidas Guías temáticas de producción propia);342181
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.4;Consultas al catálogo de la biblioteca;6.4;NCONSULTASCATALOG;Consultas al catálogo de la biblioteca;268622
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1;NCONSULRECPAGO;Búsquedas en recursos electrónicos de pago o con licencia;836258
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.1;NCONSULRECPAGOCOUNT;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año:datos Counter;383051
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2;NCONSULRECPAGNOCOUNT;Búsquedas o sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos NO Counter;453207
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.1;NCONRECPAGNOCOUNTBS;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;225564
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.2;NCONRECPAGNOCOUNTSS;Sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;227643
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2;NDOCDESCARGPAGO;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año;837102
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1;NDOCDESCARGPAGOCOUNT;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año: datos counter;721579
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1;NVISDESREVCOUNT;Vistas y descargas del texto completo de artículos de revista: datos Counter;634065
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.1;NVISDESREVCOUNTPAG;Vistas y descargas del texto completo de artículos de revistas de pago: datos Counter;476905
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.2;NVISDESREVCOUNTOP;Vistas y descargas del texto completo de artículos de revistas de open access: datos Counter;157160
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.1;NCURSOSIMPART;Número de cursos impartidos;116
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2;NVISDESLIBRCOUNT;Vistas y descargas del texto completo de libros electrónicos: datos Counter;87514
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.1.1;NCURSOSREG;Formación reglada;9
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.1;NVISDESLIBRCOUNTPAG;Vistas y descargas del texto completo de libros de pago: datos Counter;87514
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.2;NVISDESLIBRCOUNTOP;Vistas y descargas del texto completo de libros open access: datos Counter;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.1.2;NCURSOSNOREG;Formación no reglada;107
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.2;NHORASFORM;Número de horas impartidas;421
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.3;NVISDESDISTCOUNT;Vistas y descargas del texto completo de tipologías de datos (Data type) distintas de libros y revistas: datos Counter;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.2.1;NHORASFORMREG;Número de horas de formación reglada;275
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2;NDOCDESCARPAGNOCOUNT;Vistas y descargas de documentos descargados de los recursos electrónicos: datos NO Counter;115523
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.2.2;NHORASFORMNOREG;Número de horas de formación no reglada;146
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2.1;NLIBDESCARPAGNOCOUNT;Vistas y descargas de libros electrónicos: datos NO Counter;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2.2;NRVDESCARPAGNOCOUNT;Vistas y descargas de artículos de revistas electrónicas: datos NO Counter;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3;NASISTENTESFORM;Número de asistentes a la formación;8994
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2.3;NDISDESCARPAGNOCOUNT;Vistas y descargas de tipos de datos electrónicos distintos de libros y revistas: datos NO Counter;115523
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1;NASISTFORMREG;Asistentes a la formación reglada;351
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1.1;NASISTFORMREGEST;Asistentes a la formación reglada . Estudiantes;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1.2;NASISTFORMREGPDI;Asistentes a la formación reglada. Docentes y personal empleado investigador;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.7;Apoyo a la investigación;6.7.1;NITEMSINTRVALCRIS;Número de ítems introducidos y/o validados en el CRIS institucional o en el portal de investigación de la institución;615
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1.3;NASISTFORMREGPAS;Asistentes a la formación reglada . PTGAS;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2;NASISTFORMNOREG;Asistentes a la formación no reglada;8643
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.7;Apoyo a la investigación;6.7.2;NPDIASESPERAUTYFIRMA;Número de personal investigador asesorado en la generación de sus perfiles de autor y la creación de su firma académica;66
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2.1;NASISTFORMNOREGEST;Asistentes a la formación no reglada. Estudiantes;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.7;Apoyo a la investigación;6.7.3;NPDIASESEVALYPROMCV;Número de personal investigador asesorado en evaluación y promoción curricular;145
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.7;Apoyo a la investigación;6.7.4;NPUBLEVALACRSEXENIOS;Número de publicaciones evaluadas en los procesos de evaluación y promoción curricular;2070
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2.2;NASISTFORMNOREGPDI;Asistentes a la formación no reglada. Docentes y personal empleado investigador;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.7;Apoyo a la investigación;6.7.5;NCONSPUBL;Número de consultas atendidas sobre el proceso de publicación;65
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2.3;NASISTFORMNOREGPAS;Asistentes a la formación no reglada. PTGAS;
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.7;Apoyo a la investigación;6.7.6;NCONSDATOSINV;Número de consultas atendidas en la gestión de datos de investigación;36
2023;16;Universidad de Castilla La Mancha;6;Servicios;6.6;Formación de personas usuarias;6.6.4;NMATFORM;Materiales formativos;225
2023;16;Universidad de Castilla La Mancha;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1;NPETICPOSITIV;Biblioteca como centro solicitante. Total de solicitudes [positivas] de copias y préstamos pedidas a otros centros u obtenidos de otras fuentes no bibliotecarias;1399
